OrderId,AreaCode,State,Market,MarketSize,Profit,Margin,Sales,Total Expenses,ProductId,Date,ProductCategory,ProductName,ProductType
6637,352,Florida,East,Major Market,50,65,114,27,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6638,352,Florida,East,Major Market,26,74,132,51,9,2011-01-07,Herbal Tea,Lemon,Decaf
6639,360,Washington,West,Small Market,-7,66,112,66,13,2011-01-07,Tea,Green Tea,Regular
6640,360,Washington,West,Small Market,25,74,132,52,5,2011-01-07,Espresso,Caffe Mocha,Regular
6641,360,Washington,West,Small Market,77,103,187,44,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6642,360,Washington,West,Small Market,40,65,103,33,11,2011-01-07,Tea,Darjeeling,Regular
6643,405,Oklahoma,South,Small Market,142,172,283,64,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6644,405,Oklahoma,South,Small Market,44,173,294,131,9,2011-01-07,Herbal Tea,Lemon,Decaf
6645,405,Oklahoma,South,Small Market,177,195,333,62,4,2011-01-07,Espresso,Caffe Latte,Regular
6646,408,California,West,Major Market,62,225,384,167,5,2011-01-07,Espresso,Caffe Mocha,Regular
6647,413,Massachusetts,East,Major Market,10,72,110,60,5,2011-01-07,Espresso,Caffe Mocha,Regular
6648,413,Massachusetts,East,Major Market,22,34,56,17,11,2011-01-07,Tea,Darjeeling,Regular
6649,417,Missouri,Central,Small Market,0,46,81,43,13,2011-01-07,Tea,Green Tea,Regular
6650,419,Ohio,Central,Major Market,177,195,333,62,12,2011-01-07,Tea,Earl Grey,Regular
6651,425,Washington,West,Small Market,104,135,223,56,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6652,425,Washington,West,Small Market,51,59,98,20,9,2011-01-07,Herbal Tea,Lemon,Decaf
6653,435,Utah,West,Small Market,22,57,99,38,2,2011-01-07,Coffee,Columbian,Regular
6654,435,Utah,West,Small Market,43,93,167,58,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6655,435,Utah,West,Small Market,1,49,88,45,13,2011-01-07,Tea,Green Tea,Regular
6656,435,Utah,West,Small Market,44,60,105,26,5,2011-01-07,Espresso,Caffe Mocha,Regular
6657,435,Utah,West,Small Market,43,52,86,20,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6658,435,Utah,West,Small Market,66,90,150,39,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6659,435,Utah,West,Small Market,61,96,159,48,9,2011-01-07,Herbal Tea,Lemon,Decaf
6660,435,Utah,West,Small Market,50,57,95,20,4,2011-01-07,Espresso,Caffe Latte,Regular
6661,475,Connecticut,East,Small Market,-7,66,112,66,5,2011-01-07,Espresso,Caffe Mocha,Regular
6662,503,Oregon,West,Small Market,-14,56,94,61,1,2011-01-07,Coffee,Amaretto,Regular
6663,503,Oregon,West,Small Market,28,63,109,40,5,2011-01-07,Espresso,Caffe Mocha,Regular
6664,503,Oregon,West,Small Market,112,146,288,60,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6665,503,Oregon,West,Small Market,33,44,73,19,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6666,503,Oregon,West,Small Market,37,53,93,24,9,2011-01-07,Herbal Tea,Lemon,Decaf
6667,503,Oregon,West,Small Market,12,26,44,16,11,2011-01-07,Tea,Darjeeling,Regular
6668,504,Louisiana,South,Small Market,80,85,143,25,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6669,505,New Mexico,South,Small Market,61,96,159,48,2,2011-01-07,Coffee,Columbian,Regular
6670,505,New Mexico,South,Small Market,-15,49,167,56,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6671,505,New Mexico,South,Small Market,-1,82,140,77,5,2011-01-07,Espresso,Caffe Mocha,Regular
6672,505,New Mexico,South,Small Market,25,59,102,38,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6673,505,New Mexico,South,Small Market,23,36,60,18,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6674,505,New Mexico,South,Small Market,14,41,74,29,9,2011-01-07,Herbal Tea,Lemon,Decaf
6675,505,New Mexico,South,Small Market,1,49,88,45,4,2011-01-07,Espresso,Caffe Latte,Regular
6676,509,Washington,West,Small Market,28,54,89,32,12,2011-01-07,Tea,Earl Grey,Regular
6677,513,Ohio,Central,Major Market,28,63,109,40,1,2011-01-07,Coffee,Amaretto,Regular
6678,513,Ohio,Central,Major Market,12,26,44,16,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6679,515,Iowa,Central,Small Market,272,332,597,126,12,2011-01-07,Tea,Earl Grey,Regular
6680,516,New York,East,Major Market,536,523,786,126,9,2011-01-07,Herbal Tea,Lemon,Decaf
6681,541,Oregon,West,Small Market,0,55,93,51,2,2011-01-07,Coffee,Columbian,Regular
6682,541,Oregon,West,Small Market,25,51,84,31,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6683,541,Oregon,West,Small Market,178,195,333,61,13,2011-01-07,Tea,Green Tea,Regular
6684,541,Oregon,West,Small Market,144,172,283,63,12,2011-01-07,Tea,Earl Grey,Regular
6685,562,California,West,Major Market,357,387,672,119,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6686,563,Iowa,Central,Small Market,43,43,43,11,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6687,563,Iowa,Central,Small Market,207,222,373,67,9,2011-01-07,Herbal Tea,Lemon,Decaf
6688,563,Iowa,Central,Small Market,230,266,527,92,11,2011-01-07,Tea,Darjeeling,Regular
6689,567,Ohio,Central,Major Market,-12,56,94,60,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6690,580,Oklahoma,South,Small Market,39,53,93,23,2,2011-01-07,Coffee,Columbian,Regular
6691,580,Oklahoma,South,Small Market,26,74,132,51,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6692,603,New Hampshire,East,Small Market,68,90,150,38,1,2011-01-07,Coffee,Amaretto,Regular
6693,603,New Hampshire,East,Small Market,59,96,159,49,2,2011-01-07,Coffee,Columbian,Regular
6694,603,New Hampshire,East,Small Market,43,43,43,11,13,2011-01-07,Tea,Green Tea,Regular
6695,603,New Hampshire,East,Small Market,-1,82,140,77,5,2011-01-07,Espresso,Caffe Mocha,Regular
6696,603,New Hampshire,East,Small Market,0,46,81,43,9,2011-01-07,Herbal Tea,Lemon,Decaf
6697,603,New Hampshire,East,Small Market,23,36,60,18,11,2011-01-07,Tea,Darjeeling,Regular
6698,603,New Hampshire,East,Small Market,0,49,88,46,7,2011-01-07,Espresso,Regular Espresso,Regular
6699,608,Wisconsin,Central,Small Market,44,173,294,131,2,2011-01-07,Coffee,Columbian,Regular
6700,614,Ohio,Central,Major Market,15,64,114,49,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6701,619,California,West,Major Market,192,185,309,43,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6702,619,California,West,Major Market,155,152,254,37,11,2011-01-07,Tea,Darjeeling,Regular
6703,630,Illinois,Central,Major Market,357,387,672,119,5,2011-01-07,Espresso,Caffe Mocha,Regular
6704,631,New York,East,Major Market,135,136,228,35,13,2011-01-07,Tea,Green Tea,Regular
6705,631,New York,East,Major Market,251,280,541,91,7,2011-01-07,Espresso,Regular Espresso,Regular
6706,636,Missouri,Central,Small Market,-1,82,140,77,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6707,641,Iowa,Central,Small Market,356,387,672,120,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6708,650,California,West,Major Market,511,548,904,166,2,2011-01-07,Coffee,Columbian,Regular
6709,660,Missouri,Central,Small Market,44,52,86,19,5,2011-01-07,Espresso,Caffe Mocha,Regular
6710,660,Missouri,Central,Small Market,-17,49,167,57,9,2011-01-07,Herbal Tea,Lemon,Decaf
6711,661,California,West,Major Market,-190,-67,86,66,1,2011-01-07,Coffee,Amaretto,Regular
6712,682,Texas,South,Major Market,41,79,130,46,4,2011-01-07,Espresso,Caffe Latte,Regular
6713,702,Nevada,West,Small Market,12,41,74,30,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6714,702,Nevada,West,Small Market,23,36,60,18,5,2011-01-07,Espresso,Caffe Mocha,Regular
6715,702,Nevada,West,Small Market,62,225,384,167,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6716,702,Nevada,West,Small Market,287,329,562,113,9,2011-01-07,Herbal Tea,Lemon,Decaf
6717,702,Nevada,West,Small Market,207,222,373,67,10,2011-01-07,Herbal Tea,Mint,Decaf
6718,702,Nevada,West,Small Market,356,387,672,120,11,2011-01-07,Tea,Darjeeling,Regular
6719,702,Nevada,West,Small Market,232,266,527,91,12,2011-01-07,Tea,Earl Grey,Regular
6720,707,California,West,Major Market,135,136,228,35,12,2011-01-07,Tea,Earl Grey,Regular
6721,708,Illinois,Central,Major Market,153,152,254,38,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6722,712,Iowa,Central,Small Market,23,36,60,18,1,2011-01-07,Coffee,Amaretto,Regular
6723,712,Iowa,Central,Small Market,17,31,54,18,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6724,712,Iowa,Central,Small Market,18,29,49,15,5,2011-01-07,Espresso,Caffe Mocha,Regular
6725,714,California,West,Major Market,283,307,562,95,9,2011-01-07,Herbal Tea,Lemon,Decaf
6726,715,Wisconsin,Central,Small Market,77,103,187,44,5,2011-01-07,Espresso,Caffe Mocha,Regular
6727,715,Wisconsin,Central,Small Market,50,65,114,27,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6728,715,Wisconsin,Central,Small Market,-8,66,112,67,12,2011-01-07,Tea,Earl Grey,Regular
6729,716,New York,East,Major Market,511,548,904,166,2,2011-01-07,Coffee,Columbian,Regular
6730,719,Colorado,Central,Major Market,112,146,288,60,8,2011-01-07,Herbal Tea,Chamomile,Decaf
6731,719,Colorado,Central,Major Market,17,64,114,48,11,2011-01-07,Tea,Darjeeling,Regular
6732,720,Colorado,Central,Major Market,153,152,254,38,1,2011-01-07,Coffee,Amaretto,Regular
6733,720,Colorado,Central,Major Market,135,136,228,35,5,2011-01-07,Espresso,Caffe Mocha,Regular
6734,720,Colorado,Central,Major Market,29,63,109,39,10,2011-01-07,Herbal Tea,Mint,Decaf
6735,720,Colorado,Central,Major Market,32,59,108,33,12,2011-01-07,Tea,Earl Grey,Regular
6736,740,Ohio,Central,Major Market,144,172,283,63,11,2011-01-07,Tea,Darjeeling,Regular
6737,754,Florida,East,Major Market,178,195,333,61,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6738,754,Florida,East,Major Market,98,130,225,55,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6739,772,Florida,East,Major Market,57,65,109,22,11,2011-01-07,Tea,Darjeeling,Regular
6740,773,Illinois,Central,Major Market,99,112,197,37,9,2011-01-07,Herbal Tea,Lemon,Decaf
6741,774,Massachusetts,East,Major Market,12,26,44,16,13,2011-01-07,Tea,Green Tea,Regular
6742,774,Massachusetts,East,Major Market,15,64,114,49,9,2011-01-07,Herbal Tea,Lemon,Decaf
6743,775,Nevada,West,Small Market,-1,46,81,44,2,2011-01-07,Coffee,Columbian,Regular
6744,775,Nevada,West,Small Market,-522,-270,27,126,13,2011-01-07,Tea,Green Tea,Regular
6745,775,Nevada,West,Small Market,17,29,49,16,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6746,775,Nevada,West,Small Market,44,43,43,10,4,2011-01-07,Espresso,Caffe Latte,Regular
6747,801,Utah,West,Small Market,44,72,131,37,1,2011-01-07,Coffee,Amaretto,Regular
6748,801,Utah,West,Small Market,-17,49,167,57,10,2011-01-07,Herbal Tea,Mint,Decaf
6749,801,Utah,West,Small Market,0,82,140,76,11,2011-01-07,Tea,Darjeeling,Regular
6750,801,Utah,West,Small Market,23,59,102,39,12,2011-01-07,Tea,Earl Grey,Regular
6751,806,Texas,South,Major Market,98,112,197,38,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6752,815,Illinois,Central,Major Market,287,329,562,113,2,2011-01-07,Coffee,Columbian,Regular
6753,815,Illinois,Central,Major Market,232,266,527,91,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6754,816,Missouri,Central,Small Market,1,49,88,45,12,2011-01-07,Tea,Earl Grey,Regular
6755,847,Illinois,Central,Major Market,207,222,373,67,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6756,860,Connecticut,East,Small Market,21,31,51,15,13,2011-01-07,Tea,Green Tea,Regular
6757,860,Connecticut,East,Small Market,22,57,99,38,6,2011-01-07,Espresso,Decaf Espresso,Decaf
6758,860,Connecticut,East,Small Market,44,93,167,57,9,2011-01-07,Herbal Tea,Lemon,Decaf
6759,909,California,West,Major Market,-217,-36,200,113,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6760,909,California,West,Major Market,99,112,197,37,10,2011-01-07,Herbal Tea,Mint,Decaf
6761,914,New York,East,Major Market,-226,-62,196,95,10,2011-01-07,Herbal Tea,Mint,Decaf
6762,914,New York,East,Major Market,153,152,254,38,12,2011-01-07,Tea,Earl Grey,Regular
6763,918,Oklahoma,South,Small Market,22,34,56,17,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf
6764,918,Oklahoma,South,Small Market,12,26,44,16,5,2011-01-07,Espresso,Caffe Mocha,Regular
6765,937,Ohio,Central,Major Market,22,34,56,17,9,2011-01-07,Herbal Tea,Lemon,Decaf
6766,949,California,West,Major Market,41,79,130,46,13,2011-01-07,Tea,Green Tea,Regular
6767,959,Connecticut,East,Small Market,46,72,131,36,10,2011-01-07,Herbal Tea,Mint,Decaf
6768,959,Connecticut,East,Small Market,44,52,86,19,11,2011-01-07,Tea,Darjeeling,Regular
6769,970,Colorado,Central,Major Market,37,53,93,24,13,2011-01-07,Tea,Green Tea,Regular
6770,971,Oregon,West,Small Market,17,64,114,48,4,2011-01-07,Espresso,Caffe Latte,Regular
6771,972,Texas,South,Major Market,284,307,562,94,2,2011-01-07,Coffee,Columbian,Regular
6772,978,Massachusetts,East,Major Market,778,613,659,46,2,2011-01-07,Coffee,Columbian,Regular
6773,979,Texas,South,Major Market,155,152,254,37,5,2011-01-07,Espresso,Caffe Mocha,Regular
6774,985,Louisiana,South,Small Market,43,93,167,58,9,2011-01-07,Herbal Tea,Lemon,Decaf
6775,203,Connecticut,East,Small Market,104,135,223,56,2,2011-01-08,Coffee,Columbian,Regular
6776,203,Connecticut,East,Small Market,17,28,47,15,13,2011-01-08,Tea,Green Tea,Regular
6777,203,Connecticut,East,Small Market,22,56,97,37,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6778,206,Washington,West,Small Market,28,54,89,32,12,2011-01-08,Tea,Earl Grey,Regular
6779,210,Texas,South,Major Market,184,178,298,42,5,2011-01-08,Espresso,Caffe Mocha,Regular
6780,210,Texas,South,Major Market,26,51,84,30,9,2011-01-08,Herbal Tea,Lemon,Decaf
6781,212,New York,East,Major Market,-392,-95,77,176,5,2011-01-08,Espresso,Caffe Mocha,Regular
6782,212,New York,East,Major Market,316,369,647,130,9,2011-01-08,Herbal Tea,Lemon,Decaf
6783,213,California,West,Major Market,508,546,902,166,2,2011-01-08,Coffee,Columbian,Regular
6784,213,California,West,Major Market,52,68,119,28,10,2011-01-08,Herbal Tea,Mint,Decaf
6785,213,California,West,Major Market,230,266,527,92,4,2011-01-08,Espresso,Caffe Latte,Regular
6786,216,Ohio,Central,Major Market,11,60,108,48,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6787,224,Illinois,Central,Major Market,225,271,463,100,2,2011-01-08,Coffee,Columbian,Regular
6788,225,Louisiana,South,Small Market,39,88,159,56,9,2011-01-08,Herbal Tea,Lemon,Decaf
6789,253,Washington,West,Small Market,-11,61,104,64,13,2011-01-08,Tea,Green Tea,Regular
6790,253,Washington,West,Small Market,104,135,223,56,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6791,262,Wisconsin,Central,Small Market,25,39,68,20,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6792,262,Wisconsin,Central,Small Market,87,91,153,26,9,2011-01-08,Herbal Tea,Lemon,Decaf
6793,303,Colorado,Central,Major Market,28,62,107,39,10,2011-01-08,Herbal Tea,Mint,Decaf
6794,309,Illinois,Central,Major Market,207,222,373,67,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6795,312,Illinois,Central,Major Market,54,68,119,27,9,2011-01-08,Herbal Tea,Lemon,Decaf
6796,312,Illinois,Central,Major Market,197,191,320,45,10,2011-01-08,Herbal Tea,Mint,Decaf
6797,312,Illinois,Central,Major Market,145,145,243,37,11,2011-01-08,Tea,Darjeeling,Regular
6798,314,Missouri,Central,Small Market,-12,36,64,42,12,2011-01-08,Tea,Earl Grey,Regular
6799,318,Louisiana,South,Small Market,57,79,125,35,5,2011-01-08,Espresso,Caffe Mocha,Regular
6800,319,Iowa,Central,Small Market,26,38,62,18,1,2011-01-08,Coffee,Amaretto,Regular
6801,319,Iowa,Central,Small Market,21,49,89,32,2,2011-01-08,Coffee,Columbian,Regular
6802,319,Iowa,Central,Small Market,230,266,527,92,11,2011-01-08,Tea,Darjeeling,Regular
6803,330,Ohio,Central,Major Market,26,51,84,30,2,2011-01-08,Coffee,Columbian,Regular
6804,337,Louisiana,South,Small Market,-10,61,104,63,4,2011-01-08,Espresso,Caffe Latte,Regular
6805,339,Massachusetts,East,Major Market,8,68,104,58,5,2011-01-08,Espresso,Caffe Mocha,Regular
6806,360,Washington,West,Small Market,47,184,314,140,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6807,360,Washington,West,Small Market,28,77,139,53,5,2011-01-08,Espresso,Caffe Mocha,Regular
6808,360,Washington,West,Small Market,62,70,117,23,9,2011-01-08,Herbal Tea,Lemon,Decaf
6809,405,Oklahoma,South,Small Market,47,184,314,140,9,2011-01-08,Herbal Tea,Lemon,Decaf
6810,414,Wisconsin,Central,Small Market,29,77,139,52,1,2011-01-08,Coffee,Amaretto,Regular
6811,414,Wisconsin,Central,Small Market,57,79,125,35,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6812,417,Missouri,Central,Small Market,33,60,109,33,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6813,419,Ohio,Central,Major Market,26,62,107,40,1,2011-01-08,Coffee,Amaretto,Regular
6814,419,Ohio,Central,Major Market,142,161,275,54,12,2011-01-08,Tea,Earl Grey,Regular
6815,425,Washington,West,Small Market,105,125,209,46,2,2011-01-08,Coffee,Columbian,Regular
6816,425,Washington,West,Small Market,98,123,224,48,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6817,425,Washington,West,Small Market,58,79,125,34,11,2011-01-08,Tea,Darjeeling,Regular
6818,425,Washington,West,Small Market,23,39,68,20,4,2011-01-08,Espresso,Caffe Latte,Regular
6819,435,Utah,West,Small Market,33,60,109,33,1,2011-01-08,Coffee,Amaretto,Regular
6820,435,Utah,West,Small Market,21,56,97,38,2,2011-01-08,Coffee,Columbian,Regular
6821,435,Utah,West,Small Market,-12,36,64,42,13,2011-01-08,Tea,Green Tea,Regular
6822,435,Utah,West,Small Market,86,99,174,34,5,2011-01-08,Espresso,Caffe Mocha,Regular
6823,435,Utah,West,Small Market,39,49,82,20,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6824,435,Utah,West,Small Market,68,90,150,38,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6825,435,Utah,West,Small Market,61,96,159,48,9,2011-01-08,Herbal Tea,Lemon,Decaf
6826,435,Utah,West,Small Market,3,88,150,80,11,2011-01-08,Tea,Darjeeling,Regular
6827,435,Utah,West,Small Market,26,60,104,38,12,2011-01-08,Tea,Earl Grey,Regular
6828,435,Utah,West,Small Market,39,48,79,19,4,2011-01-08,Espresso,Caffe Latte,Regular
6829,469,Texas,South,Major Market,54,68,119,27,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6830,469,Texas,South,Major Market,145,145,243,37,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6831,475,Connecticut,East,Small Market,-11,61,104,64,5,2011-01-08,Espresso,Caffe Mocha,Regular
6832,475,Connecticut,East,Small Market,33,60,109,33,10,2011-01-08,Herbal Tea,Mint,Decaf
6833,503,Oregon,West,Small Market,26,51,84,30,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6834,503,Oregon,West,Small Market,141,161,275,55,13,2011-01-08,Tea,Green Tea,Regular
6835,504,Louisiana,South,Small Market,63,70,117,22,2,2011-01-08,Coffee,Columbian,Regular
6836,504,Louisiana,South,Small Market,29,54,89,31,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6837,504,Louisiana,South,Small Market,84,99,174,35,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6838,505,New Mexico,South,Small Market,61,96,159,48,2,2011-01-08,Coffee,Columbian,Regular
6839,505,New Mexico,South,Small Market,-58,19,138,57,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6840,505,New Mexico,South,Small Market,3,88,150,80,5,2011-01-08,Espresso,Caffe Mocha,Regular
6841,505,New Mexico,South,Small Market,25,60,104,39,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6842,505,New Mexico,South,Small Market,26,38,62,18,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6843,505,New Mexico,South,Small Market,21,49,89,32,9,2011-01-08,Herbal Tea,Lemon,Decaf
6844,505,New Mexico,South,Small Market,-11,36,64,41,4,2011-01-08,Espresso,Caffe Latte,Regular
6845,508,Massachusetts,East,Major Market,22,33,55,16,11,2011-01-08,Tea,Darjeeling,Regular
6846,513,Ohio,Central,Major Market,-15,52,88,59,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6847,513,Ohio,Central,Major Market,112,146,288,60,5,2011-01-08,Espresso,Caffe Mocha,Regular
6848,513,Ohio,Central,Major Market,12,25,41,15,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6849,513,Ohio,Central,Major Market,22,33,55,16,9,2011-01-08,Herbal Tea,Lemon,Decaf
6850,515,Iowa,Central,Small Market,362,392,681,121,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6851,515,Iowa,Central,Small Market,208,222,373,66,9,2011-01-08,Herbal Tea,Lemon,Decaf
6852,515,Iowa,Central,Small Market,286,348,626,131,12,2011-01-08,Tea,Earl Grey,Regular
6853,530,California,West,Major Market,-189,-30,165,100,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6854,541,Oregon,West,Small Market,112,146,288,60,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6855,541,Oregon,West,Small Market,73,87,154,32,9,2011-01-08,Herbal Tea,Lemon,Decaf
6856,541,Oregon,West,Small Market,12,25,41,15,11,2011-01-08,Tea,Darjeeling,Regular
6857,541,Oregon,West,Small Market,144,172,283,63,12,2011-01-08,Tea,Earl Grey,Regular
6858,541,Oregon,West,Small Market,12,60,108,47,4,2011-01-08,Espresso,Caffe Latte,Regular
6859,561,Florida,East,Major Market,141,161,275,55,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6860,563,Iowa,Central,Small Market,25,35,57,16,5,2011-01-08,Espresso,Caffe Mocha,Regular
6861,563,Iowa,Central,Small Market,43,43,43,11,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6862,573,Missouri,Central,Small Market,1,48,85,44,13,2011-01-08,Tea,Green Tea,Regular
6863,573,Missouri,Central,Small Market,39,48,79,19,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6864,573,Missouri,Central,Small Market,26,60,104,38,11,2011-01-08,Tea,Darjeeling,Regular
6865,580,Oklahoma,South,Small Market,73,87,154,32,2,2011-01-08,Coffee,Columbian,Regular
6866,580,Oklahoma,South,Small Market,14,25,41,14,5,2011-01-08,Espresso,Caffe Mocha,Regular
6867,580,Oklahoma,South,Small Market,142,172,283,64,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6868,585,New York,East,Major Market,247,277,538,91,7,2011-01-08,Espresso,Regular Espresso,Regular
6869,603,New Hampshire,East,Small Market,66,90,150,39,1,2011-01-08,Coffee,Amaretto,Regular
6870,603,New Hampshire,East,Small Market,61,96,159,48,2,2011-01-08,Coffee,Columbian,Regular
6871,603,New Hampshire,East,Small Market,43,43,43,11,13,2011-01-08,Tea,Green Tea,Regular
6872,603,New Hampshire,East,Small Market,1,88,150,81,5,2011-01-08,Espresso,Caffe Mocha,Regular
6873,603,New Hampshire,East,Small Market,1,48,85,44,9,2011-01-08,Herbal Tea,Lemon,Decaf
6874,603,New Hampshire,East,Small Market,28,38,62,17,11,2011-01-08,Tea,Darjeeling,Regular
6875,603,New Hampshire,East,Small Market,-12,36,64,42,7,2011-01-08,Espresso,Regular Espresso,Regular
6876,614,Ohio,Central,Major Market,142,172,283,64,11,2011-01-08,Tea,Darjeeling,Regular
6877,617,Massachusetts,East,Major Market,777,612,658,46,2,2011-01-08,Coffee,Columbian,Regular
6878,636,Missouri,Central,Small Market,40,49,82,19,5,2011-01-08,Espresso,Caffe Mocha,Regular
6879,636,Missouri,Central,Small Market,3,88,150,80,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6880,641,Iowa,Central,Small Market,1,18,32,16,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6881,646,New York,East,Major Market,199,191,320,44,11,2011-01-08,Tea,Darjeeling,Regular
6882,650,California,West,Major Market,41,79,130,46,13,2011-01-08,Tea,Green Tea,Regular
6883,660,Missouri,Central,Small Market,37,88,159,57,2,2011-01-08,Coffee,Columbian,Regular
6884,702,Nevada,West,Small Market,22,49,89,31,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6885,702,Nevada,West,Small Market,26,38,62,18,5,2011-01-08,Espresso,Caffe Mocha,Regular
6886,702,Nevada,West,Small Market,68,239,408,177,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6887,702,Nevada,West,Small Market,362,392,681,121,11,2011-01-08,Tea,Darjeeling,Regular
6888,702,Nevada,West,Small Market,230,266,527,92,12,2011-01-08,Tea,Earl Grey,Regular
6889,715,Wisconsin,Central,Small Market,101,132,229,55,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6890,715,Wisconsin,Central,Small Market,97,123,224,49,5,2011-01-08,Espresso,Caffe Mocha,Regular
6891,715,Wisconsin,Central,Small Market,28,54,89,32,11,2011-01-08,Tea,Darjeeling,Regular
6892,715,Wisconsin,Central,Small Market,-10,61,104,63,12,2011-01-08,Tea,Earl Grey,Regular
6893,716,New York,East,Major Market,184,178,298,42,12,2011-01-08,Tea,Earl Grey,Regular
6894,718,New York,East,Major Market,-420,-187,123,109,10,2011-01-08,Herbal Tea,Mint,Decaf
6895,719,Colorado,Central,Major Market,145,145,243,37,5,2011-01-08,Espresso,Caffe Mocha,Regular
6896,719,Colorado,Central,Major Market,113,146,288,60,8,2011-01-08,Herbal Tea,Chamomile,Decaf
6897,719,Colorado,Central,Major Market,-14,52,88,58,9,2011-01-08,Herbal Tea,Lemon,Decaf
6898,720,Colorado,Central,Major Market,184,178,298,42,1,2011-01-08,Coffee,Amaretto,Regular
6899,720,Colorado,Central,Major Market,199,191,320,44,3,2011-01-08,Coffee,Decaf Irish Cream,Decaf
6900,720,Colorado,Central,Major Market,73,87,154,32,13,2011-01-08,Tea,Green Tea,Regular
6901,720,Colorado,Central,Major Market,41,79,130,46,6,2011-01-08,Espresso,Decaf Espresso,Decaf
6902,720,Colorado,Central,Major Market,12,60,108,47,11,2011-01-08,Tea,Darjeeling,Regular
6903,720,Colorado,Central,Major Market,22,50,90,32,12,2011-01-08,Tea,Earl Grey,Regular
6904,727,Florida,East,Major Market,28,77,139,53,9,2011-01-08,Herbal Tea,Lemon,Decaf
6905,760,California,West,Major Market,145,145,243,37,12,2011-01-08,Tea,Earl Grey,Regular
6906,773,Illinois,Central,Major Market,362,392,681,121,5,2011-01-08,Espresso,Caffe Mocha,Regular
